Age,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Calories_Burned (kcal)
33,157.0,56.0,1.7,2,10.4,6,22.6,8.0,0.7481481481481481,45.138094997570704
32,129.0,68.0,0.75,4,27.5,5,26.9,3.0,0.5545454545454546,17.19374898241612
22,171.0,72.0,0.93,2,16.5,6,27.0,8.0,0.7557251908396947,40.07136793592525
23,160.0,73.0,0.89,3,19.9,3,20.4,6.0,0.7016129032258065,26.502631457463714
55,150.0,75.0,0.87,1,28.0,2,21.5,9.5,0.8522727272727273,41.220365569948626
20,155.0,67.0,0.84,3,24.1,3,21.1,6.0,0.6984126984126984,26.60069929215019
29,171.0,55.0,1.33,1,12.7,7,24.7,9.5,0.8529411764705882,46.06662043455936
53,133.0,70.0,1.01,0,17.6,5,27.6,7.0,0.6494845360824743,37.08964057138413
50,150.0,82.0,0.41,2,29.5,3,24.8,8.0,0.7472527472527473,22.8112877537624
53,151.0,71.0,1.34,1,26.1,3,18.0,9.5,0.851063829787234,43.891175622335055
50,137.0,71.0,0.81,3,26.0,4,27.0,6.0,0.7021276595744681,33.26471324142591
48,160.0,81.0,0.6,1,31.6,3,18.6,9.5,0.8494623655913979,33.26471324142591
38,152.0,70.0,0.64,2,14.6,3,21.1,8.0,0.7522935779816514,27.27114620236112
44,135.0,82.0,0.56,4,28.3,2,24.8,3.0,0.5463917525773195,14.589153082662174
44,127.0,73.0,0.82,4,27.1,3,23.7,3.0,0.5510204081632653,16.406520583749664
25,167.0,71.0,1.01,2,14.9,6,27.5,8.0,0.75,40.638011210655684
54,160.0,83.0,0.44,1,27.2,2,21.6,9.5,0.8555555555555555,26.43237591197753
49,139.0,65.0,0.34,3,25.6,3,20.1,6.0,0.7047619047619048,14.223439832538597
43,166.0,65.0,0.74,1,16.4,6,22.8,9.5,0.8487394957983193,37.35479640399629
19,146.0,74.0,0.86,4,16.5,5,27.9,3.0,0.549618320610687,19.50348808914498
29,157.0,74.0,0.61,3,25.6,2,26.5,6.0,0.6974789915966386,24.540535036053807
39,147.0,69.0,0.8,3,24.1,5,24.3,6.0,0.6964285714285714,30.273828406310887
34,149.0,68.0,0.84,3,18.3,5,29.3,6.0,0.7043478260869566,31.388620816080437
24,168.0,66.0,0.61,2,27.7,2,28.6,8.0,0.75,31.069623523711293
21,159.0,75.0,1.15,0,24.2,5,27.2,7.0,0.6511627906976745,39.337634184844205
54,118.0,65.0,0.6,4,18.0,5,19.3,3.0,0.5520833333333334,11.3566462856512
55,135.0,64.0,0.71,3,21.8,3,27.1,6.0,0.696078431372549,29.76790833529964
49,138.0,70.0,1.57,3,21.8,5,23.2,6.0,0.7010309278350515,38.600492607848985
28,165.0,77.0,0.67,2,24.9,3,22.4,8.0,0.7521367521367521,31.834893231692035
18,170.0,63.0,0.83,2,23.7,4,21.3,8.0,0.7535211267605634,35.32023579775454
42,155.0,70.0,1.36,1,19.4,7,23.3,9.5,0.85,53.80680962033218
59,128.0,68.0,1.22,0,16.7,5,21.5,7.0,0.6451612903225806,32.78505426185218
41,148.0,70.0,0.82,3,16.4,5,24.7,6.0,0.7027027027027027,26.733255993708752
34,143.0,63.0,0.75,0,27.0,7,23.3,7.0,0.6504065040650406,25.408028021001435
25,169.0,64.0,0.95,2,21.3,5,24.9,8.0,0.75,40.656769685479
44,154.0,71.0,0.97,1,22.3,3,26.2,9.5,0.8556701030927835,45.91659420284377
35,144.0,56.0,1.28,0,20.0,5,22.8,7.0,0.6470588235294118,35.271973384837025
44,144.0,81.0,0.57,3,24.4,2,21.1,6.0,0.6923076923076923,21.53720459187964
39,156.0,73.0,1.0,1,25.6,4,18.0,9.5,0.8556701030927835,41.238871400627474
33,151.0,64.0,1.01,3,22.2,4,27.1,6.0,0.696,35.576588456111864
19,161.0,69.0,1.0,3,10.4,7,24.3,6.0,0.7022900763358778,32.911316216951775
22,155.0,73.0,0.4,0,21.1,3,23.3,7.0,0.656,20.803508501982755
35,138.0,78.0,0.86,4,18.4,5,28.7,3.0,0.5454545454545454,19.577766334817888
20,146.0,76.0,0.82,4,24.7,3,18.8,3.0,0.5511811023622047,15.285832349065519
44,143.0,74.0,0.59,3,31.5,5,24.2,6.0,0.696969696969697,24.32109420217936
34,149.0,73.0,0.61,0,16.2,3,20.1,7.0,0.6495726495726496,23.123693995907534
33,141.0,56.0,1.0,3,23.5,5,26.6,6.0,0.7024793388429752,35.18064012359121
23,179.0,77.0,0.9,1,27.1,3,18.0,9.5,0.85,37.25302536111071
24,169.0,69.0,0.41,2,31.4,3,27.2,8.0,0.7518796992481203,24.092144411680696
31,160.0,67.0,0.79,2,23.4,5,27.1,8.0,0.7560975609756098,37.39543120718442
55,123.0,70.0,0.67,4,19.8,3,20.3,3.0,0.5578947368421052,14.272676485446393
57,139.0,72.0,0.48,2,36.6,2,24.3,8.0,0.7528089887640449,27.175332046096752
32,138.0,75.0,0.59,4,23.9,2,20.4,3.0,0.5478260869565217,12.845874847916509
50,120.0,61.0,1.54,4,15.3,7,25.7,3.0,0.5462962962962963,26.36899716239543
44,162.0,63.0,0.93,1,23.1,4,27.3,9.5,0.853448275862069,46.00416648583745
46,157.0,76.0,0.26,1,29.5,3,20.0,9.5,0.8526315789473684,20.742031571519725
54,128.0,72.0,0.55,4,32.0,3,18.8,3.0,0.5490196078431373,11.505554412907307
22,168.0,70.0,0.55,2,24.8,3,28.4,8.0,0.7480916030534351,29.736414416250618
46,152.0,60.0,1.1,2,18.9,5,31.8,8.0,0.7479674796747967,48.32693116016513
49,118.0,55.0,1.12,4,12.7,7,26.0,3.0,0.5526315789473685,20.882307575941724
23,162.0,65.0,0.9,3,16.2,7,26.3,6.0,0.7028985507246377,35.93678953206241
19,157.0,70.0,0.64,3,23.3,4,22.7,6.0,0.696,25.04071004984892
23,181.0,68.0,1.22,1,18.9,6,24.7,9.5,0.849624060150376,50.50904683956851
21,180.0,74.0,0.9,1,26.7,4,25.4,9.5,0.8548387096774194,46.02915781064666
46,150.0,77.0,1.04,2,29.7,3,23.3,8.0,0.7448979591836735,37.202040763205176
42,155.0,75.0,1.01,2,26.0,3,29.4,8.0,0.7476635514018691,45.227110858065416
26,169.0,81.0,0.49,2,22.6,3,24.7,8.0,0.7521367521367521,28.21258016125071
20,146.0,76.0,0.4,4,24.0,2,25.2,3.0,0.546875,12.68332387438212
43,163.0,76.0,0.42,1,29.2,3,23.4,9.5,0.8446601941747572,27.024127893874777
44,163.0,73.0,1.08,1,23.4,4,23.8,9.5,0.8490566037735849,42.83748431836915
53,137.0,71.0,0.99,3,21.5,5,28.9,6.0,0.6947368421052632,33.34968175245712
49,136.0,76.0,0.75,0,31.9,3,24.6,7.0,0.6521739130434783,28.311713907332923
18,185.0,81.0,0.58,1,26.1,3,24.7,9.5,0.8524590163934426,37.77436360270269
33,160.0,69.0,0.47,1,21.9,4,24.7,9.5,0.8504672897196262,34.80760790923528
28,149.0,64.0,0.85,0,20.9,6,22.5,7.0,0.6538461538461539,30.1185304769692
43,138.0,58.0,1.05,0,24.2,4,18.4,7.0,0.6504065040650406,29.502380862404667
57,130.0,63.0,0.73,0,16.2,6,30.3,7.0,0.6504854368932039,31.021205308104673
18,179.0,63.0,0.94,1,10.8,4,28.3,9.5,0.8529411764705882,49.72233560078277
43,142.0,69.0,0.93,2,22.7,4,29.0,8.0,0.7448979591836735,46.15391988197845
45,161.0,64.0,1.18,1,14.8,7,19.7,9.5,0.8508771929824561,48.97450343063677
26,134.0,65.0,0.79,4,18.3,3,29.8,3.0,0.552,20.38749651032915
39,147.0,82.0,0.83,3,21.7,2,31.9,6.0,0.6989247311827957,35.757118534125446
25,137.0,60.0,0.52,4,20.8,3,28.2,3.0,0.55,15.34358671094304
59,128.0,78.0,0.64,0,24.6,3,30.6,7.0,0.6578947368421053,29.82451884946573
44,160.0,74.0,0.91,1,20.0,3,27.2,9.5,0.8514851485148515,43.46207210411774
56,157.0,68.0,0.78,1,23.8,5,20.6,9.5,0.8476190476190476,36.17328909067176
36,148.0,70.0,1.18,3,16.4,5,26.0,6.0,0.7027027027027027,37.19693865597159
42,143.0,74.0,0.53,3,28.9,3,19.9,6.0,0.696969696969697,18.38626988931521
55,142.0,81.0,0.68,3,32.2,3,21.6,6.0,0.7011494252873564,24.183964558485027
38,149.0,67.0,0.88,3,23.1,5,25.3,6.0,0.7008547008547008,28.899838187278586
41,126.0,72.0,0.8,4,27.9,2,24.7,3.0,0.5454545454545454,18.278066969018525
41,132.0,75.0,0.93,4,22.5,7,25.9,3.0,0.5480769230769231,18.43526363911168
36,156.0,76.0,0.85,3,28.3,3,18.0,6.0,0.7017543859649122,25.49545416973504
19,163.0,65.0,0.95,3,12.0,7,23.4,6.0,0.7,29.09983922788026
31,136.0,72.0,1.0,4,28.4,4,26.2,3.0,0.5517241379310345,22.23220996937754
49,159.0,79.0,0.5,1,23.6,3,27.0,9.5,0.851063829787234,29.534108517603606
59,147.0,55.0,1.12,1,15.5,4,27.3,9.5,0.8440366972477065,52.04072538373259
49,150.0,72.0,0.76,2,23.6,5,25.0,8.0,0.75,31.166247903554005
45,160.0,75.0,0.7,1,21.2,2,22.5,9.5,0.85,34.742346141747674
56,155.0,70.0,1.19,1,20.1,6,26.0,9.5,0.85,51.76244042079936
57,136.0,66.0,0.87,2,16.7,3,22.8,8.0,0.7526881720430108,35.271973384837025
59,144.0,81.0,0.5,2,25.1,2,27.6,8.0,0.75,29.003225638633147
57,113.0,59.0,1.1,4,20.0,4,25.7,3.0,0.5454545454545454,21.065125189341593
30,149.0,73.0,0.67,3,31.7,3,23.8,6.0,0.7037037037037037,24.487733009829284
29,131.0,55.0,1.16,4,10.8,7,20.9,3.0,0.5467625899280576,18.995237555217138
25,163.0,65.0,0.35,3,22.3,4,28.5,6.0,0.7,19.780725424099174
32,171.0,65.0,1.06,1,23.4,5,26.2,9.5,0.848,48.884182218052786
43,146.0,77.0,0.65,3,25.1,4,32.4,6.0,0.696969696969697,29.419739018648773
29,167.0,75.0,0.67,2,18.9,2,26.1,8.0,0.7540983606557377,34.01110939696249
44,145.0,59.0,1.3,2,14.5,5,26.4,8.0,0.7478260869565218,46.464419938755086
35,143.0,64.0,0.95,3,29.3,2,18.1,6.0,0.7053571428571429,27.031017894658802
53,141.0,68.0,0.98,3,20.6,4,25.2,6.0,0.7019230769230769,31.508207949694953
44,150.0,72.0,0.84,3,29.3,3,22.7,6.0,0.6964285714285714,26.142494558940577
26,176.0,72.0,0.7,1,32.8,2,27.3,9.5,0.8455284552845529,40.019043301817334
56,152.0,75.0,1.0,1,25.2,4,25.3,9.5,0.8461538461538461,49.412060841790804
18,179.0,64.0,0.8,1,15.9,7,27.9,9.5,0.8518518518518519,44.389654018972806
24,176.0,69.0,0.89,1,26.0,5,32.5,9.5,0.8492063492063492,46.85488716597349
43,142.0,76.0,0.52,0,29.0,3,20.8,7.0,0.6470588235294118,22.673872821265817
24,153.0,72.0,1.16,0,20.3,6,27.8,7.0,0.6532258064516129,37.96998874155458
24,140.0,71.0,1.03,4,22.6,3,26.7,3.0,0.552,21.655866080107913
25,143.0,59.0,0.59,3,18.9,4,31.9,6.0,0.7,27.23012145031218
33,170.0,66.0,0.62,1,23.5,4,26.8,9.5,0.8524590163934426,37.8095465937506
20,175.0,69.0,0.77,1,23.4,3,26.4,9.5,0.8548387096774194,39.84256206304771
27,165.0,74.0,1.0,2,16.3,4,27.4,8.0,0.7520661157024794,39.88555837039778
24,155.0,69.0,0.53,0,25.3,2,27.7,7.0,0.6515151515151515,22.9158584038359
38,167.0,66.0,1.02,1,13.9,6,29.8,9.5,0.8487394957983193,52.232831384688
54,132.0,65.0,0.76,3,12.3,5,20.7,6.0,0.7052631578947368,26.03569153775237
48,143.0,70.0,1.04,2,19.4,7,22.4,8.0,0.7448979591836735,38.63496031744094
40,130.0,70.0,0.28,4,22.3,3,30.9,3.0,0.5454545454545454,10.853015210447701
44,129.0,66.0,1.03,4,22.3,5,18.0,3.0,0.5526315789473685,15.787636155487329
39,150.0,83.0,0.87,0,25.6,3,23.7,7.0,0.6504854368932039,32.40348819523974
56,137.0,69.0,1.33,3,16.4,4,24.6,6.0,0.7010309278350515,39.751646674113346
44,143.0,78.0,0.39,3,23.5,3,23.3,6.0,0.6989247311827957,17.758542456365554
21,146.0,73.0,0.51,4,27.1,3,30.3,3.0,0.553030303030303,15.561321134812149
41,161.0,61.0,1.14,1,11.9,5,25.9,9.5,0.847457627118644,52.49770637375485
40,162.0,74.0,0.63,1,24.7,2,22.5,9.5,0.8461538461538461,32.831020656879986
36,153.0,69.0,1.11,2,18.3,4,21.5,8.0,0.7433628318584071,37.30394382247155
59,134.0,78.0,0.94,2,30.2,2,25.1,8.0,0.7466666666666667,39.17766384825639
20,162.0,62.0,1.15,3,18.2,5,28.7,6.0,0.6993006993006993,33.961090083588964
44,143.0,84.0,0.63,0,33.8,2,24.6,7.0,0.6483516483516484,24.328691574022443
20,178.0,76.0,1.11,1,18.0,5,23.5,9.5,0.8429752066115702,43.64646755226519
45,162.0,71.0,0.43,1,25.1,2,21.2,9.5,0.8504672897196262,23.775957790157864
34,144.0,58.0,1.13,0,14.2,7,25.5,7.0,0.6515151515151515,39.01219330881976
48,149.0,69.0,1.19,1,23.5,4,25.3,9.5,0.851063829787234,44.173585522460776
27,183.0,79.0,0.31,1,26.4,2,21.1,9.5,0.8524590163934426,22.955961211702505
39,148.0,66.0,0.84,0,17.7,4,28.1,7.0,0.6507936507936508,34.534914807619295
47,136.0,67.0,0.82,0,22.0,5,30.8,7.0,0.6448598130841121,33.26471324142591
38,153.0,64.0,1.32,2,8.0,7,24.2,8.0,0.7478991596638656,42.61389917951579
53,152.0,73.0,0.47,2,23.9,4,25.2,8.0,0.7452830188679245,26.621670111997307
40,135.0,60.0,0.45,0,24.7,4,19.6,7.0,0.6521739130434783,19.316660151158764
55,131.0,73.0,0.89,0,19.9,3,26.9,7.0,0.651685393258427,35.239763694201926
29,152.0,55.0,1.28,3,10.4,5,25.9,6.0,0.697841726618705,32.1525987298185
42,131.0,67.0,0.6,4,20.4,3,22.7,3.0,0.5470085470085471,13.006665185843255
37,129.0,63.0,1.28,4,25.2,7,21.0,3.0,0.55,21.143033509028157
59,124.0,63.0,1.39,0,14.0,7,31.4,7.0,0.648936170212766,45.438381085361684
24,166.0,57.0,1.05,2,16.2,6,25.5,8.0,0.7517241379310344,42.58250778051858
46,157.0,60.0,1.2,1,21.9,7,20.3,9.5,0.8508771929824561,45.924941314518065
46,141.0,63.0,1.28,3,15.0,5,27.4,6.0,0.7027027027027027,38.556133938037036
30,163.0,67.0,0.59,2,23.2,2,24.9,8.0,0.75,28.983866769659333
20,165.0,72.0,0.62,3,21.4,3,24.2,6.0,0.6992481203007519,28.172835465033774
19,171.0,79.0,0.29,2,20.6,3,27.9,8.0,0.7479674796747967,23.518620652378534
33,170.0,62.0,1.38,1,14.7,7,18.0,9.5,0.8503937007874016,46.98162920932704
47,136.0,58.0,0.95,0,11.7,7,18.0,7.0,0.65,27.779187362988935
55,115.0,55.0,1.46,4,12.9,6,29.5,3.0,0.5504587155963303,27.250641018617014
23,151.0,70.0,0.25,0,25.5,2,23.5,7.0,0.6532258064516129,16.264720090929398
24,162.0,64.0,0.7,2,27.0,2,22.3,8.0,0.7538461538461538,31.406586176980127
22,161.0,65.0,0.77,2,12.5,4,18.6,8.0,0.75,27.785902705810347
24,155.0,73.0,0.55,3,26.5,3,24.8,6.0,0.6949152542372882,26.021420377989408
51,163.0,68.0,0.57,1,19.2,3,25.3,9.5,0.8482142857142857,34.72056644443274
49,124.0,73.0,0.67,4,27.7,4,29.8,3.0,0.5425531914893617,19.438283513378583
30,158.0,79.0,0.53,3,26.2,2,25.5,6.0,0.7053571428571429,23.69824896758532
47,156.0,61.0,1.28,1,15.7,7,22.8,9.5,0.8482142857142857,48.77794796956648
42,167.0,74.0,0.69,1,20.0,3,25.6,9.5,0.8532110091743119,41.529300476805275
38,138.0,56.0,1.04,0,17.2,7,28.4,7.0,0.6456692913385826,37.552496760634476
38,147.0,68.0,0.79,0,27.6,3,27.6,7.0,0.6528925619834711,31.77573093213528
45,160.0,76.0,0.87,1,32.1,3,26.5,9.5,0.8571428571428571,40.75043859424135
37,133.0,70.0,1.04,4,18.6,6,25.1,3.0,0.5526315789473685,20.96954505426696
51,121.0,58.0,1.23,4,19.3,7,21.7,3.0,0.5478260869565217,19.577766334817888
22,164.0,59.0,1.21,2,19.1,6,19.9,8.0,0.75,37.26830783214371
35,158.0,70.0,0.77,2,20.5,3,19.2,8.0,0.7457627118644068,28.672463220289302
56,132.0,55.0,0.81,3,23.4,4,25.6,6.0,0.7,30.162089484360305
28,166.0,61.0,1.41,1,10.8,7,26.0,9.5,0.8467741935483871,50.43662841945503
34,141.0,80.0,0.6,4,20.6,3,28.4,3.0,0.5545454545454546,15.663521732655694
39,161.0,85.0,0.53,2,24.3,2,26.2,8.0,0.7450980392156863,30.38518179661803
54,143.0,75.0,0.58,2,30.4,2,28.2,8.0,0.7555555555555555,28.92571745327827
37,153.0,64.0,0.96,2,19.5,7,23.5,8.0,0.7542372881355932,37.577771539084914
23,166.0,70.0,1.27,2,26.7,5,27.1,8.0,0.75,44.45427859734773
51,136.0,83.0,0.53,4,25.7,2,20.0,3.0,0.5520833333333334,11.740451229854134
31,170.0,73.0,0.61,1,36.2,3,23.8,9.5,0.8434782608695652,37.769334920262374
40,150.0,72.0,0.56,3,20.9,5,18.0,6.0,0.7027027027027027,17.748417658131498
37,148.0,68.0,0.74,3,15.4,4,24.1,6.0,0.7017543859649122,28.449958949069206
30,161.0,67.0,1.11,2,18.0,5,28.9,8.0,0.746031746031746,43.170787019931375
58,126.0,56.0,1.03,3,13.4,7,24.3,6.0,0.7,31.358657047309322
49,150.0,58.0,1.17,2,23.9,5,26.9,8.0,0.7540983606557377,41.23424568556736
43,134.0,80.0,0.87,4,33.5,2,25.1,3.0,0.5454545454545454,18.976176963403034
31,169.0,66.0,0.93,1,17.5,6,21.7,9.5,0.8442622950819673,40.27528828996912
53,132.0,70.0,0.86,0,22.6,5,23.3,7.0,0.6458333333333334,29.34964114627151
25,139.0,69.0,1.02,4,23.7,7,28.7,3.0,0.5511811023622047,21.53720459187964
57,143.0,74.0,1.11,3,20.4,5,26.9,6.0,0.696969696969697,35.14296703280448
39,148.0,72.0,0.65,0,16.2,4,21.5,7.0,0.6495726495726496,21.622023622035428
39,149.0,78.0,0.25,3,26.8,2,18.5,6.0,0.696078431372549,12.324803663575986
33,129.0,57.0,1.19,4,8.6,7,24.8,3.0,0.5538461538461539,22.78709341572747
44,146.0,73.0,0.83,3,25.8,3,21.7,6.0,0.7019230769230769,24.623298067669978
27,147.0,62.0,0.75,3,24.9,4,23.3,6.0,0.7024793388429752,24.966646065093077
42,162.0,75.0,0.64,1,23.0,3,18.2,9.5,0.8529411764705882,29.786789708934116
48,143.0,74.0,0.57,3,21.5,4,28.2,6.0,0.696969696969697,24.343879744638983
38,123.0,56.0,1.13,4,15.9,7,23.6,3.0,0.5537190082644629,20.32487401980132
44,152.0,76.0,0.62,3,32.5,2,24.2,6.0,0.6972477064220184,22.88372962399327
34,165.0,77.0,0.68,1,25.8,2,20.7,9.5,0.8543689320388349,33.06565271030899
50,151.0,71.0,0.9,1,19.4,3,22.9,9.5,0.851063829787234,41.22961947554015
48,146.0,76.0,0.43,3,26.7,5,24.5,6.0,0.7070707070707071,21.33238093294381
59,122.0,72.0,0.66,4,21.2,4,21.5,3.0,0.5555555555555556,15.572706109191037
43,159.0,67.0,0.71,1,31.6,2,23.1,9.5,0.8518518518518519,36.14184054289986
38,169.0,65.0,1.1,1,18.9,7,29.5,9.5,0.8524590163934426,58.639920844275515
53,153.0,67.0,1.36,1,16.3,5,18.0,9.5,0.8514851485148515,44.76751008980486
18,166.0,75.0,0.74,3,27.5,3,24.7,6.0,0.7,28.919249667480617
21,171.0,62.0,0.85,1,22.9,7,20.9,9.5,0.8515625,42.873154558154255
21,158.0,67.0,0.81,3,26.2,5,29.3,6.0,0.7054263565891473,31.982348359111377
43,152.0,74.0,0.61,3,21.9,3,23.3,6.0,0.7027027027027027,21.874672772626646
21,160.0,64.0,0.64,3,25.2,5,19.8,6.0,0.7007299270072993,22.657656011875908
26,160.0,82.0,0.79,3,33.7,3,23.1,6.0,0.7027027027027027,26.411265371327627
47,125.0,70.0,0.6,4,13.6,5,25.4,3.0,0.5445544554455446,14.492422502470644
21,171.0,80.0,0.41,2,28.6,2,35.0,8.0,0.7520661157024794,32.90558694535876
22,134.0,62.0,0.94,4,23.1,5,18.0,3.0,0.5538461538461539,14.528762809115507
40,144.0,76.0,0.41,3,34.3,2,19.2,6.0,0.7010309278350515,17.687559523719543
33,146.0,65.0,1.38,0,12.1,7,29.2,7.0,0.648,41.07203268943781
39,149.0,65.0,0.62,3,27.0,4,18.0,6.0,0.7,20.5920339943087
54,134.0,65.0,1.05,0,15.4,6,24.0,7.0,0.6509433962264151,35.62977544445356
25,145.0,55.0,1.03,0,10.1,7,22.1,7.0,0.6521739130434783,32.88266044899671
50,141.0,79.0,0.46,3,33.0,3,21.4,6.0,0.6966292134831461,19.279097725232617
55,138.0,59.0,1.27,2,8.3,7,23.3,8.0,0.7452830188679245,40.913867222612325
33,147.0,65.0,0.87,3,15.9,5,22.7,6.0,0.7008547008547008,29.17049887313323
22,162.0,69.0,0.3,3,27.3,3,28.2,6.0,0.7045454545454546,20.144976857066254
33,155.0,83.0,0.86,3,24.9,2,29.3,6.0,0.6990291262135923,30.698623824252905
24,150.0,65.0,0.54,0,11.1,4,25.7,7.0,0.648854961832061,27.711950457686214
18,169.0,74.0,0.91,2,13.6,4,23.1,8.0,0.7480314960629921,38.33856715353187
26,165.0,72.0,0.76,2,21.2,4,25.0,8.0,0.744,36.657470170718625
35,167.0,55.0,1.37,1,22.0,5,27.2,9.5,0.8549618320610687,57.55837472597787
20,160.0,55.0,0.92,3,16.0,7,28.0,6.0,0.7,35.40053475553525
41,146.0,74.0,0.78,3,25.7,2,25.5,6.0,0.6990291262135923,26.823601440486236
45,151.0,76.0,0.37,3,21.7,3,30.1,6.0,0.6944444444444444,19.99090721184553
27,126.0,55.0,1.21,4,21.9,7,21.5,3.0,0.5503875968992248,21.039097204534734
26,160.0,75.0,0.74,3,19.0,4,28.6,6.0,0.7024793388429752,30.273828406310887
30,154.0,69.0,0.78,2,16.4,7,26.8,8.0,0.7522123893805309,35.37378760575384
52,132.0,76.0,0.62,0,25.1,2,21.6,7.0,0.6436781609195402,20.494443758403985
40,143.0,69.0,0.46,3,28.6,3,24.9,6.0,0.6981132075471698,20.689204481426845
34,149.0,74.0,0.88,3,18.5,4,25.2,6.0,0.7009345794392523,28.172835465033774
24,156.0,69.0,0.63,3,22.9,3,23.4,6.0,0.7016129032258065,25.26903005242394
33,178.0,67.0,0.98,1,20.3,5,23.4,9.5,0.8473282442748091,43.1131909755894
57,146.0,77.0,0.31,1,27.0,3,18.0,9.5,0.8414634146341463,19.605554841290235
53,123.0,79.0,0.88,4,26.4,3,21.2,3.0,0.55,19.10923968313402
37,144.0,68.0,1.18,0,28.4,4,23.0,7.0,0.6495726495726496,37.66358531449219
41,149.0,75.0,0.72,3,32.5,3,21.7,6.0,0.7047619047619048,27.031017894658802
22,158.0,70.0,1.09,0,23.4,4,20.6,7.0,0.6518518518518519,36.444765573482165
23,159.0,72.0,0.93,3,23.4,3,28.2,6.0,0.696,34.86732971073441
45,135.0,82.0,0.25,0,24.7,2,23.6,7.0,0.6463414634146342,14.552945357246848
22,152.0,70.0,0.62,0,27.7,2,32.7,7.0,0.6507936507936508,28.56795707926848
56,147.0,62.0,0.59,1,19.6,3,24.9,9.5,0.85,36.70400496072725
55,146.0,76.0,0.75,1,26.3,3,28.2,9.5,0.8433734939759037,36.356225048875714
19,160.0,71.0,0.25,3,21.9,3,23.2,6.0,0.7007874015748031,14.504544828622208
56,128.0,61.0,1.51,0,16.0,7,21.4,7.0,0.6568627450980392,33.625833323586974
38,145.0,78.0,0.31,0,20.7,3,25.1,7.0,0.6442307692307693,18.000000000000004
57,135.0,71.0,0.91,2,30.9,3,29.2,8.0,0.7529411764705882,42.66766168045962
54,136.0,75.0,0.74,0,20.2,2,23.6,7.0,0.648936170212766,28.456526394190124
35,159.0,55.0,1.2,2,21.4,6,25.8,8.0,0.7536231884057971,46.443781850718466
29,151.0,73.0,0.59,0,25.3,4,25.0,7.0,0.6554621848739496,28.886890422961006
34,140.0,76.0,0.6,4,28.7,3,23.6,3.0,0.5517241379310345,14.124515496597096
54,139.0,74.0,1.41,3,16.6,7,23.8,6.0,0.6989247311827957,43.09988913511872
55,146.0,71.0,1.06,1,15.9,7,20.0,9.5,0.8426966292134831,42.330576355378014
32,129.0,55.0,1.5,4,15.8,7,24.0,3.0,0.5522388059701493,25.393429869222288
24,163.0,70.0,1.15,2,14.3,6,26.6,8.0,0.7560975609756098,42.03634862247323
31,143.0,69.0,0.75,0,24.1,3,25.2,7.0,0.6491228070175439,32.117444218463966
18,163.0,74.0,0.67,3,20.8,3,24.7,6.0,0.6953125,27.66479394838266
55,137.0,77.0,0.69,0,28.9,3,26.9,7.0,0.6521739130434783,31.6392627743237
20,161.0,74.0,1.38,3,9.7,7,24.8,6.0,0.7016129032258065,38.44749683231338
54,160.0,68.0,0.78,1,29.1,3,24.1,9.5,0.8518518518518519,36.29882504725177
48,161.0,69.0,1.05,1,26.1,6,26.9,9.5,0.8518518518518519,50.241745759497746
30,155.0,80.0,0.95,3,28.6,3,24.5,6.0,0.7009345794392523,27.91320778519081
35,144.0,72.0,1.04,0,17.2,3,23.1,7.0,0.6545454545454545,32.51376536977674
34,163.0,62.0,0.91,2,29.1,3,25.9,8.0,0.7481481481481481,38.34352488318292
34,129.0,61.0,1.2,4,19.8,5,23.9,3.0,0.5528455284552846,24.183964558485027
28,165.0,78.0,0.83,2,25.8,2,22.9,8.0,0.75,34.534914807619295
37,167.0,65.0,1.1,1,24.0,7,24.6,9.5,0.85,48.11985634456667
27,167.0,71.0,0.42,1,28.6,3,24.7,9.5,0.8495575221238938,28.60718869808202
46,133.0,74.0,0.49,0,26.2,2,19.6,7.0,0.6483516483516484,18.405881505095536
51,131.0,80.0,0.48,4,31.6,3,25.3,3.0,0.5483870967741935,13.0996688705415
34,147.0,67.0,0.98,3,22.1,7,31.4,6.0,0.7017543859649122,36.4759665245722
59,147.0,67.0,1.3,1,15.5,6,20.1,9.5,0.851063829787234,43.986954671950166
30,143.0,69.0,0.48,0,10.4,3,22.0,7.0,0.6548672566371682,19.71635328502463
56,139.0,67.0,0.73,2,13.9,4,35.0,8.0,0.7578947368421053,38.6201920231798
44,143.0,64.0,0.5,3,26.8,2,20.7,6.0,0.6991150442477876,20.22611077089287
43,123.0,70.0,1.09,4,22.7,4,29.1,3.0,0.5463917525773195,21.57965224510319
45,159.0,68.0,0.45,1,26.3,5,23.1,9.5,0.8504672897196262,26.8652039660211
30,134.0,65.0,0.93,4,21.1,6,24.2,3.0,0.5476190476190477,18.803845798313354
29,151.0,64.0,1.11,3,20.7,5,23.5,6.0,0.696,34.1828688746484
45,156.0,77.0,0.71,1,24.1,3,25.7,9.5,0.8586956521739131,39.29406737050735
19,160.0,70.0,1.36,3,8.8,5,18.0,6.0,0.6976744186046512,30.887687665751148
54,149.0,60.0,1.12,1,14.7,7,24.7,9.5,0.8557692307692307,50.230259428802384
51,145.0,65.0,1.13,3,16.3,7,22.4,6.0,0.7017543859649122,32.29285639896449
40,145.0,83.0,0.72,0,23.3,4,18.0,7.0,0.6458333333333334,21.908157603629768
